review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments
8423,التطبيق توقف من التحديث الاخير ودايما يقول خطأ في الاتصال بقاعدة البيانات مع اي عملية بحث,2,2023-05-18 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
554,"مطعم بهذه العراقة والسمعة المميزة كان من المفترض أن يعكس مستوى أعلى من الاحترافية في التعامل، لكن للأسف واجهنا تصرفات غير مهنية من بعض الموظفين
إضافة إلى ذلك، كان من ضمن الأصناف المقدمة طبق بامية حمضانه وتالفه ما اضطرنا لرفض تناوله. نتمنى من إدارة المطعم الاهتمام أكثر بجودة الأطباق ومتابعة مستوى الخدمة،",2,قبل 3 أسابيع,ابو السيد,مطعم مأكولات مصرية,google_maps,"[""service"", ""food""]","{""service"": ""negative"", ""food"": ""negative""}"
1627,استاف مهمل والأكل متأخر ومحروق,1,قبل شهرين,مطعم الأصيل الدمشقي,مطعم,google_maps,"[""service"", ""food""]","{""service"": ""negative"", ""food"": ""negative""}"
4540,مشويات الوزير للمشويات والرز والكباب والحمام، وهو بالقرب من قسم شرطه حدائق القبه,5,قبل 8 أشهر,مشويات الوزير,مطعم مأكولات مشوية,google_maps,"[""none""]","{""none"": ""neutral""}"
1146,مكان رائع وخدمة ممتازة وطعم وسعر ممتاز,5,تاريخ التعديل: قبل 5 أيام,مطعم العمودى - Al-Amoudi Restaurant,مطعم يمني,google_maps,"[""ambiance"", ""service"", ""food"", ""price""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""positive"", ""price"": ""positive""}"
1017,المكان روعه الاكل تحفه والأجواء جميله,5,قبل 3 أسابيع,مطعم الدهان,مطعم مأكولات مشوية,google_maps,"[""food"", ""ambiance""]","{""food"": ""positive"", ""ambiance"": ""positive""}"
4826,"لقد اصبح شعبي للغايه اشتريت سويت شيرت من فرع طلعت حرب وعند وصولي للبيت في اكتوبر اكتشفت ان القطعه البلاستيك الخاصه بالسرقه موجوده في التيشيرت
Unprofessional team",1,قبل 6 أيام,منز كلوب,متجر ملابس رجالي,google_maps,"[""service""]","{""service"": ""negative""}"
7470,اسعار مبالغ فيها بعض المرت تجيد منتج بسعر فلكي,3,2026-02-12 00:00:00,Jumia,ecommerce,play_store,"[""price""]","{""price"": ""negative""}"
8104,انا عربي استخدم التطبيق فهو يخبرك بالشحنات والمواقع التي تتسوق منها انصح به,5,2021-05-12 00:00:00,Shop,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
3361,المكان مش احسن حاجة فى الاكل بالنسبة للسعر  غالى شوية و كمان كنت طالب ستيك كان مش مستوى كويس و,2,قبل 5 أيام,بهية المهندسين,مطعم أطباق اللحوم,google_maps,"[""price"", ""food""]","{""price"": ""negative"", ""food"": ""negative""}"
4613,"الاكل تحفه عندهم والخدمه ممتازة وحقيقي ناس زوق وكل تفاصيل المطعم بدايه من الاكل لحد اصغر تفصيله فظيعه  ميرسي ليكو
واة صحيح  سلطه البنجر عندهم فظيعه والجبنه القديمه عموما سلاطتهم كلها  والسمك الدنيس والجندوفلى  كل حاجه بجد رائعه",5,تاريخ التعديل: قبل 4 أشهر,Samakmak Restaurant - 6th of October Branch,مطعم مأكولات بحرية,google_maps,"[""food"", ""service"", ""ambiance""]","{""food"": ""positive"", ""service"": ""positive"", ""ambiance"": ""positive""}"
7019,ممتازه,5,2026-03-09 00:00:00,Uber,transport,play_store,"[""general""]","{""general"": ""positive""}"
8991,التطبيق حلو بس عندي مشكلة انه مسحلي كل الاغاني ومعادش بيفتح حاجه كأنه زي عدمه,2,2026-03-13 00:00:00,Spotify,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
8732,عايزه ميزه الاقتراحات بتاعت سبوتفاااي هي دي ال ناقصاهاا,3,2026-02-20 00:00:00,Anghami,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
1620,زفت خدمه زفت قلة أدب تأخير ريحة اكل سيئه حاجه قرف متغورو تقرفو اهلكم فى دمشق,1,قبل 3 أسابيع,مطعم الأصيل الدمشقي,مطعم,google_maps,"[""service"", ""food""]","{""service"": ""negative"", ""food"": ""negative""}"
2239,"سيء سيء سيء
الاكل معاد تسخينه خصوصًا المشاوي والخبز وجودة النظافة مش ولابد
مطعم غير مناسب نهائيًا ، سابقًا افضل مما هو الان عليه",1,قبل يوم واحد,مطعم سيخ مشوي التجمع الخامس,مطعم,google_maps,"[""food"", ""cleanliness""]","{""food"": ""negative"", ""cleanliness"": ""negative""}"
1120,اتبسطت اوي المطعم جميل والاكل حلو اوي والمعامله رائعه وبالاخص مريم ♥️,5,قبل أسبوع,بيسترو مدينة نصر,مطعم مأكولات إيطالية,google_maps,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""positive""}"
2807,جيد جدا,5,قبل 6 أشهر,مطعم باب الدول,مطعم مأكولات ومشروبات,google_maps,"[""general""]","{""general"": ""positive""}"
7457,ممتاز,5,2026-02-14 00:00:00,Jumia,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
8477,جيد وسهل,5,2022-06-29 00:00:00,Aqarmap,real_estate,play_store,"[""general""]","{""general"": ""positive""}"
5832,تجربه سيئه لطلب الاوردر وبعد التواصل معهم 4 ساعات لم يتم توصيل العلاج,1,قبل سنة,صيدليات مصر- فرع التجمع الثالث,صيدلية,google_maps,"[""delivery"", ""service""]","{""delivery"": ""negative"", ""service"": ""negative""}"
2294,"بحب اشكر الدكتور الاكثر من ممتاز
الدكتور أيمن عبد الحميد ليس مجرد استشاري صدر متميز، بل إنسان راقٍ بأخلاقه قبل علمه. ما قام به من كشفٍ عليّ وعلى والدتي دون أي تردد يعكس إنسانيته العالية وإحساسه الحقيقي بالمسؤولية. تواضعه، حسن تعامله، واهتمامه الصادق بالمريض تجعل المريض يشعر بالأمان قبل العلاج. تشخيصه الدقيق ووصفه للعلاج المناسب كان لهما أثر واضح وسريع، والحمد لله بعد ساعات قليلة عاد النشاط وتحسّن الحال بشكل ملحوظ.
جزاك الله خير الجزاء دكتور أيمن، وبارك في علمك وأخلاقك، ونفع بك الناس، وجعل كل ما تقدمه في ميزان حسناتك. قمة في الذوق، والاحترام، والكفاءة، ومثال مشرّف للطبيب الحقيقي.",5,قبل شهر,المستشفى الجوي التخصصي التجمع الخامس,المستشفى العسكري,google_maps,"[""service""]","{""service"": ""positive""}"
8729,بعد التحديثات الاخيره هناك عيوب يمكن التحدث عنها ومنها في اشتراكات فلكس محدودية التحميل: يقتصر التحميل على 50 أغنية فردية فقط، ولا يمكن تحميل الألبومات أو قوائم التشغيل كاملة.,2,2026-02-21 00:00:00,Anghami,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
2618,"دخلنا وسألنا فيه كوفي وشاي؟
ردت الموظفه الاولى بدون ابتسامه ايوه ☺️
والثانيه لما جينا نجلس جتنا وقالت لو حتطلبوا درينك لازم تطلبوا سويت 😂ماحبيت اسلوب الاجبار!! عموما جربنا منقوشة العكاوي و القشقوان لذيذه والاطلاله ع النيل جميله لكن ماارجع له من اسلوبهم",1,تاريخ التعديل: قبل شهر,Dalida Cuisine el zamalek,مطعم,google_maps,"[""service"", ""food"", ""ambiance""]","{""service"": ""negative"", ""food"": ""positive"", ""ambiance"": ""positive""}"
6105,"بكل صراحه وأمانه

افضل فراخ وكفته اكلتهم من زمان جدا

الطعم بتاع زمان اللحمه الضاني والبلدي اللي فيها ريحه اللحمه مش توابل وخلاص
ربنا يوفقكم",5,قبل 7 أشهر,مطعم البيت بيتك,مطعم مأكولات مشوية,google_maps,"[""food""]","{""food"": ""positive""}"
7209,تطبيق حلو ومريح ماشاء الله,5,2026-03-09 00:00:00,Noon,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""positive""}"
5823,من افضل الاماكن للخروج والتعامل مع الاستف محترمين جدا,5,قبل شهرين,زيوس التجمع zeus twin plaza,كافيه,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
4512,مطعم جميل ولكن خدمة عملاء سيئة,2,قبل 8 أشهر,Aboalyalshami,مطعم,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}"
7762,رائعه,5,2026-03-06 00:00:00,Amazon,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
372,الطعم مش سيئ (بس الدجاج زفر شويه) ولكن البيتزا غير ناضجه تماما من  الداخل وهذا غير مقبول ابدا لذا يرجى مراعاه هذه التفاصيل والاهتمام باستكمال استواء العجين.,3,قبل شهر,بيتزا السلطان وفطاير,مطعم بيتزا,google_maps,"[""food""]","{""food"": ""neutral""}"
8214,روعه,5,2014-04-10 00:00:00,OLX,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
499,"تعامل راقي جدآ جدآ والاسطاف محترم اوي وسعيد جدآ انو جيت ل عندكم دوام التوفيق🥰
بس عبدالخالق زوق وقمة الاحترام والتعامل",5,قبل 52 دقيقة,مطعم الدهان,مطعم مأكولات مشوية,google_maps,"[""service""]","{""service"": ""positive""}"
2896,عملت لولايت لشعري واللون خرررافي عند علي نصيحة تروحوله وخاصة اذا خايفين على شعركم لانه فناااان وفاهم جداومساعده يحيى مايحتاج فاهم بدون مايتكلم والاستقبال كان كويس الاستاذ فهمي كل ذا في فرع الزمالك,5,قبل شهر,ELLE Salon,صالون تجميل,google_maps,"[""service"", ""ambiance""]","{""service"": ""positive"", ""ambiance"": ""positive""}"
9530,حجزت عليه اكثر من مرة . المرة الأخيرة الغوا التذكرة ولي اكثر من أسبوعين وحتى الان لم يسترجع المبلغ التواصل معهم بالايميل يجيك الرد بعد ايام والواتساب مفيش منه فائدة .,1,2026-02-04 00:00:00,Wego,travel,play_store,"[""service"", ""app_experience""]","{""service"": ""negative"", ""app_experience"": ""negative""}"
8855,برامج حلو,5,2026-01-27 00:00:00,Anghami,entertainment,play_store,"[""general""]","{""general"": ""positive""}"
1305,حلاوة طعم زمان..,5,قبل أسبوع,كبابجي النصر,مطعم مأكولات مشوية,google_maps,"[""food""]","{""food"": ""positive""}"
7483,تطبيق سئ اغلب المنتجات باللغه الانجليزيه وليست بالعربيه/ بلد الاقامه جمهوريه مصر العربية,1,2026-02-06 00:00:00,Jumia,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
1660,جيد المكان صغير عكس ما تخيلته يقدم مشروبات وكوكيز وكعك بس بالنسبة لي صغير ما ناسبني,4,قبل شهر,Holm Cafe,مقهى,google_maps,"[""ambiance"", ""food""]","{""ambiance"": ""negative"", ""food"": ""neutral""}"
9995,للأسف التطبيق أصبح سي جدا وليس موضع مصداقيه حجزت عن طريقه ٣ سويتات وغرفتين في تركيا واجهنا مشاكل من حيث نظافة الغرف ومساحات الغرف وسوء خدمة ومختلف لما هوا معروض على بوكينج وعند طلب الغاء او تبديل الحجز لفندق اخر لمن نتمكن من التواصل معهم لا يوجد رد على الرسائل ورقم التواصل بعد انتظار ١٥ دقيقه يفصل الخط مع العلم بأن قريبي حجز عن طريق تطبيق اخر وتم حل مشكلته باسترجاع مبلغه وحجز فندق اخر,1,2025-11-25 00:00:00,Booking,travel,play_store,"[""app_experience"", ""cleanliness"", ""ambiance"", ""service""]","{""app_experience"": ""negative"", ""cleanliness"": ""negative"", ""ambiance"": ""negative"", ""service"": ""negative""}"
6265,اول مرة تجربة,5,2025-10-30 00:00:00,Elmenus,food_delivery,play_store,"[""general""]","{""general"": ""positive""}"
5712,"ماشاالله تبارك الله شغلهم زين
وتهمهم السمعه ماحفضين عليها  أنا مااعرفهم بس شفت التقييم ورحت لهم ماشاالله تبارك الله شغلهم مرتب ومبدع",5,قبل سنة,عيادة أسنان د. خالد شرف,عِيادة أسنان,google_maps,"[""service""]","{""service"": ""positive""}"
9828,Nice,5,2026-01-17 00:00:00,Booking,travel,play_store,"[""general""]","{""general"": ""positive""}"
3601,الاكل عندهم جااامد اوي ناس في قمه الاحترام الي قاعد عل كاشير ربنا يباركلك كله زوق و احترام ربنا يوفقكم ♥♥,5,قبل 4 أشهر,ابوحسن السوري,مطعم شاورما,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
5061,تمت الزراعه مع الدكتور طارق الحداد اوصي به ،,5,قبل شهر,عيادات الفارابي - Al- Farabi Clinics,طبيب أسنان,google_maps,"[""service""]","{""service"": ""positive""}"
8596,خدمه جيدا جدا شكرا على البرنامج,5,2021-01-18 00:00:00,Aqarmap,real_estate,play_store,"[""service"", ""app_experience""]","{""service"": ""positive"", ""app_experience"": ""positive""}"
3237,"مصر النابضة بالحياة
سينما زاوية
ومطعم شارع الحمرا
وآيس كريم العبد و قويدر
والمباني و العمارة و الزخارف
وتمشيه ع الهادي في آخر اليوم",5,قبل شهر,وسط البلد,متجر ملابس,google_maps,"[""ambiance""]","{""ambiance"": ""positive""}"
566,انا زرت المكان في رمضان فطار للاسف الشديد يوجد تلاعب في الاسعار من الموظفين حيث اني طلبت العرض فطار لشخصين قيمة العرض 900جنيه للفردين وطلبت العرض واتفاجأ بفابورة بي 2500 جنيه وعند الاستفسار يقلي قيمة الفرد 900 وعملت اسكان للمنيو ووريتو انو العرض لشخصين للاسف الشديد مصمم على كلامه وانا خارج من المطعم شفتهم وهما يتقاسمو الفلاوس وقدامي والله يشهد على كلامي باذن الله اخر مره ازور المكان هذا,3,قبل 21 ساعة,بيت ورد,مطعم مأكولات لبنانية,google_maps,"[""price"", ""service""]","{""price"": ""negative"", ""service"": ""negative""}"
327,"يعني ايه اطلب أوردر يقولي لازم ديبوزت الأول
أوsخ معاملة سمعتها من مطعم في حياتي.  وتم الغاء الاوردر بسبب كدا ولايمكن اتعامل معاه تاني",1,قبل يومين (2),مطعم قصر الكبابجي,مطعم مأكولات مشوية,google_maps,"[""service""]","{""service"": ""negative""}"
615,كنت كلايند عندهم ، لحد ما جبت برجر عندهم منهم لله أسوء نوع لحمه في العالم حسبنا الله ونعم الوكيل لما يكون بالسعر دا وبتجيبوا نوع لحمه مستورد رديئ كدا ، بطني اتقلبت حسبنا الله ونعم الوكيل,1,تاريخ التعديل: قبل أسبوع,مطعم و مقهى ستيريو,مطعم,google_maps,"[""food"", ""price""]","{""food"": ""negative"", ""price"": ""negative""}"
963,السعر تمام كويس بس الكواليتي معجبتنيش خالص خالص الفراخ كانت معظمها عظم و شاربة زيت شوية الفرايز كانت حلوة ، الاوردر إلى حد ما بسرعة مجابش جلافز مع الاوردر و لا تيشو (انا اوريدي م بفضل الفراخ فالطعم معجبنيش، ماما و اخويا بيحبوا الفراخ قالوا انه كويس بس كانت تجربة و خلاص ),1,قبل شهرين,تشك تشكن,مطعم دجاج,google_maps,"[""price"", ""food"", ""delivery"", ""service""]","{""price"": ""positive"", ""food"": ""negative"", ""delivery"": ""neutral"", ""service"": ""negative""}"
6039,تعامل الموظفات سيئ جداً وترد من طرف خشمها 🙂,1,قبل 3 سنوات,BOUTIQUE 51,متجر ملابس حريمي,google_maps,"[""service""]","{""service"": ""negative""}"
349,"908
عصام محمد محمد
جزيل الشكر والتقدير والاحترام لكل طاقم مستشفى السلام الدولي خدمه على اعلى مستوى ولم نرى منهم أي تقصير وشكر خاص لطاقم التمريض الأتي اسمائهم
قائدة الدور التاسع. مس امل وبشكر ايضآ مستر سلامة ومستر احمد ناصر ومستر احمد عدلي ومستر عمرو ومستر كريم ومستر حسام ومستر أسامة ومستر فوزي على حسن خدمتهم ومتابعتهم.

و شكر خاص  لمستر محمد عبد الرازق من شيفت النايت لم يترك والدي وكان يعامله بمثابة أب له حرفيآ من افضل Nurses المستشفى بارك الله فيه وفي امثاله

وكل الشكر والتقدير والاحترام الى مس( الاء رجب ) على حسن التعامل معنا وحسن المتابعة المستمرة
وشكرا على ذوقك الجميل واهتمامك ربنا يحفظك",5,تاريخ التعديل: قبل 3 أسابيع,مستشفى السلام الدولى,مستشفى,google_maps,"[""service""]","{""service"": ""positive""}"
2317,"المكان كويس الناس الشغاله فيه ذوق الى حد ما بس جوده الاكل صعبه جدا
طلبت ٢ ساندوتش شاورما واتنين برجر اولا ده مش برجر الصوص طعمه غريب والله الأمراض بتيجى من كده ارجوكم اتقوا الله فى الناس
امى كنت مواعداها ناكل اكله حلوه يحصل فينا كده !! بجد مضايقه",1,قبل 3 أشهر,ست الشام,مطعم مأكولات سورية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""positive"", ""food"": ""negative""}"
413,"الاكل ممتاز زي باقي الفروع .. اابيتزا و المعجنات كلها عموما خطيره خطيره

المنقوشه قشطه و عسل بتعملي دماغ و بتعلي الموود

وجنبه النص فرخه مسحب اكثر اكثر مارائعه و مش هتقدر تكملها و يعتبر بتاكل اكتر من صنف فيها فتشبعك نفسيا كمان

المكان ممكن مشكلته ان الصاله صغيره جدا",5,قبل شهرين,مطعم انس الدمشقي,مطعم مأكولات سورية,google_maps,"[""food"", ""ambiance""]","{""food"": ""positive"", ""ambiance"": ""negative""}"
8480,لايستحق تحميله لايعمل وفاشل بكل المقاييس,1,2022-06-26 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
8047,👍👍👍👍👍,5,2023-11-24 00:00:00,Shop,ecommerce,play_store,"[""general""]","{""general"": ""positive""}"
8590,شكرا,5,2021-01-21 00:00:00,Aqarmap,real_estate,play_store,"[""general""]","{""general"": ""positive""}"
7397,التطبيق جميل وبتعامل معاكم بقالى سنتين لكن لسه فيه مشكلة تفاوت الأسعار على نفس المنتج واللى ممكن يوصل لأكثر من الضعف غير التجار للأسف معظمهم بيغالوا فى الأسعار أوى إلا من رحم ربى وانتوا محتاجين تعملوا عروض وخصومات على تقسيط الدفع بحيث يشمل جمع البنوك والتطبيقات خدمة العملاء ممتازة,3,2026-03-06 00:00:00,Jumia,ecommerce,play_store,"[""app_experience"", ""price"", ""service""]","{""app_experience"": ""positive"", ""price"": ""negative"", ""service"": ""positive""}"
5821,بصراحة مطعم زي الفل وخدمة فوق الممتاز شكرا كافيه زيوس واخص كمان مطعم طلعة سمك احلي واجمد سمك في الجمهورية,5,قبل شهرين,زيوس التجمع zeus twin plaza,كافيه,google_maps,"[""service"", ""food""]","{""service"": ""positive"", ""food"": ""positive""}"
879,أحلى اكل صراحة  في المطعم والخدمة ممتازة مع أ/حسام,5,قبل شهر,مطعم زهرة لبنان,مطعم مأكولات لبنانية,google_maps,"[""food"", ""service""]","{""food"": ""positive"", ""service"": ""positive""}"
680,جدا رائع والتعامل راقي جدا وحبايب والله,5,قبل 4 أيام,مطعم ظاظا النيل,مطعم,google_maps,"[""service""]","{""service"": ""positive""}"
3831,"الاكل جميل جدا
افضل محل بيعمل طرب وكفته
الناس ذوق جدا ومعاملتهم محترمه جدا
بالنسبه للأسعار كويسه اوي
المكان فقط ضيق شويه لكن غير كدا فعلا المكان مريح ومحترم جدا",5,قبل 4 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps,"[""food"", ""service"", ""price"", ""ambiance""]","{""food"": ""positive"", ""service"": ""positive"", ""price"": ""positive"", ""ambiance"": ""neutral""}"
3367,زفت وحشششش جدا .. جبنا كباب وكفتة اتأخرو تقريبا ساعة والاكل نزل بارد جدا وطعمه وحش بايت او متسخن معرفش وطلبنا رقاق برضو كان سيء الاكل لا طعم ولا جودة اسوأ مطعم بجددد,1,قبل شهر,بهية المهندسين,مطعم أطباق اللحوم,google_maps,"[""service"", ""food""]","{""service"": ""negative"", ""food"": ""negative""}"
654,مطعم جمييل جداً والخدمة ممتازه,5,قبل شهر,كبابجي الأزهر فرحات,مطعم عائلي,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""positive""}"
444,"تجربة الفطور في رمضان ..
متوسط جودة الأكل + والخدمة.
حمام محشي + ربع محاشي مشكل + شوربة لسانة العصفور + مشروب بـ 300-400 جنيه تقريباً",3,قبل أسبوعين,دوار أم حسن,مطعم مأكولات مصرية,google_maps,"[""food"", ""service"", ""price""]","{""food"": ""neutral"", ""service"": ""neutral"", ""price"": ""neutral""}"
6384,اسوء تجربة على الاطلاق ، استنيت ساعتين و نص !!عشان ساندوتش واحد ووصل بارد جدا ، لما بكلم الدليفرى بيقولى انه الوحيد فى للمنطقة و معاه لسه اوردرات كتيرة جدا يعنى هيتأخر اكتر ، ادارة الدعم لما بيتواصلوا مش بيقدموا حلول منطقية زى انهم قالولى هيوصل فى خلال عشر دقايق و طبعا ده محصلش و ادونى برومو كود استخدمه بعدين,1,2024-07-20 00:00:00,Elmenus,food_delivery,play_store,"[""delivery"", ""food"", ""service"", ""app_experience""]","{""delivery"": ""negative"", ""food"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}"
8437,خدمة التقييم العقاري بها مشكلة ومتوقفة عن العمل,3,2023-02-27 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
3217,"بالنسبه للمكان جميل
بس تيجى تقعد على طربيزه يقولك محجوزه
مع العلم معلهاش حجز أو حاجه
فأعتقد أنهم بيفضلو الطربيزات لناس وناس وده مش حلو بصراحه",2,قبل شهرين,Carlton Downtown Cairo,فندق,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}"
2312,اسوء شاورما تتآكل عندهم  فاضي الساندوتش و ناشف جدا و ميتاكلش و أسوء دجاج شوايه زفر و حاجه زي وحشه جدا,1,قبل شهرين,ست الشام,مطعم مأكولات سورية,google_maps,"[""food""]","{""food"": ""negative""}"
4292,مطعم ايطالي لطيف مختص بالبيتزا و الباستا اول مره في فرع التجمع المكان هادي و لطيف بس فرع مصر الجديده احسن و اكبر من حيث الخدمه و المنيو دايما بيكون موجود بالكامل,4,قبل 4 أشهر,بيتزا و باستا سان مارينو القاهرة الجديدة,مطعم مأكولات إيطالية,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""positive"", ""service"": ""negative"", ""food"": ""negative""}"
6777,سيء جدا جدا بعد التحديث دمجه مع اوبر,1,2026-01-28 00:00:00,Careem,transport,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
4151,الخدمه ممتازه وخاصتا الاخت مهره محترمه جدا,5,قبل 5 أشهر,كافيه كورنيش,مقهى,google_maps,"[""service""]","{""service"": ""positive""}"
8774,كويس,3,2026-02-09 00:00:00,Anghami,entertainment,play_store,"[""general""]","{""general"": ""neutral""}"
796,الاكل حلو بس المكان محتاج ترتيب و تنظيم احسن من كده فى رمضان يعنى هو اختيار ممتاز فى غير رمضان,5,قبل أسبوع,مطعم بحري,مطعم مأكولات بحرية,google_maps,"[""food"", ""cleanliness"", ""ambiance""]","{""food"": ""positive"", ""cleanliness"": ""negative"", ""ambiance"": ""negative""}"
1189,خدمة رائعة,5,قبل 3 أسابيع,مستشفى كليوباترا,مستشفى,google_maps,"[""service""]","{""service"": ""positive""}"
5469,"المكان كله ممتاز بداية من الاستاف والإدارة والاستقبال الجميل والمعاملة الطيبة
بصراحة تجربة جميلة وان شاء الله هكررها كتير
انا جربت الجلدية والأسنان وهتابع معاكم علطول أن شاء الله برغم ان مكانكم بعيد عني بس هجيلكم عادي",5,قبل 11 شهرًا,عيادات تمازج التخصصية ومركز تمازج الجراحي ومختبر تمازج الطبي,عيادة متخصصة,google_maps,"[""service"", ""ambiance""]","{""service"": ""positive"", ""ambiance"": ""positive""}"
1978,"اسوء تجربة مطعم اسوء عاملين في المطعم انتظر اكتر من نص ساعة و في الاخر بعد النص ساعة حضرتك هتطلب ايه امال انا طلبت من اكتر من نص ساعة وسالت كذا مرة واكتر من حد من الموظفين يقلي هستعجل الاوردر ولما خلاص زهقت واسأل عن اكلي طيب استني عايز تطلب ايه قلة ذوق قلة أدب مفيش احترام انا مشيت و مكلتش وكان ممكن اعد واعمل مشكلة بس لقيت ان كل العاملين مش مهتمين بحاجه اصلا
تجربة ومطعم وعمال زفت ولا انصح اي حد يروح المطعم دة",1,قبل شهر,بيت لحم Beet Lahm,مطعم,google_maps,"[""service""]","{""service"": ""negative""}"
9270,مشاكل كثيرا مع التطبيق مثل أحيانا لا يعمل او قوائم الاغاني تختفي و مشاكل كثيرا في الحساب,1,2026-03-03 00:00:00,Spotify,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}"
3683,"مستشفى الحسين الجامعي من أكبر المستشفيات التعليمية في القاهرة، ويقدم خدمات طبية قوية ومتنوعة بأسعار في متناول الجميع، وفي بعض الأقسام مجانية تمامًا. الفريق الطبي ممتاز وفيه خبرات كبيرة من أساتذة وطلاب كلية الطب، وده يضيف ثقة وجودة للرعاية المقدمة.

في الفترة الأخيرة المستشفى يشهد إصلاحات وتوسعات واضحة في عدد من الأقسام والممرات، وده يدل على اهتمام الإدارة بتطوير المكان وتحسين الخدمات. ورغم إن بعض أجزاء المستشفى قديمة وتحتاج تجديد، إلا إن الشغل الجاري فعلاً انعكس بشكل ملحوظ على النظافة والبنية التحتية.

المكان عادة مزدحم بسبب الإقبال الكبير، وده ممكن يأثر على سرعة الخدمة، لكن بشكل عام الجودة الطبية نفسها جيدة جدًا مقارنة بالتكلفة. التنظيم ممكن يكون صعب في بعض الأوقات، لكن الموظفين متعاونين قدر المستطاع",4,قبل 3 أشهر,مستشفى الحسين التخصصي,مستشفى جامعي,google_maps,"[""service"", ""price"", ""cleanliness"", ""ambiance""]","{""service"": ""positive"", ""price"": ""positive"", ""cleanliness"": ""positive"", ""ambiance"": ""positive""}"
5565,اشكر الدكتور يوسف قمه في المهنيه والانسانيه بكل معنى الكلمه وشغله الاحترافي بذمه وضمير وامانه عاليه جدا من اشطر الدكاتره اللي انا اتعاملت معاهم بارك الله لك في عملك ورزقك,5,قبل أسبوع,Souror Dental Clinic,عِيادة أسنان,google_maps,"[""service""]","{""service"": ""positive""}"
7219,احذروا منهم انا فقط طلبت وكان فيه حد اذا تعديته يجيني توصيل مجاني، تتفاجأ بعد اسبوعين بسحب مبلغ ٢٩.٩٩ ريال قبل الفجر من نون، بدون توضيح السبب او ايش بحث في بروفايل الحساب لم يظهر لي اي شي وعرفت من النت انها وحده من اللاعبيهم الي هي: لما طلبت خلوني ابدا فترة تجريبية لاني استفدت من خدمه التوصيل المجاني (الي تظهر لك انها فقط اذا تعديت المبلغ الفلاني توصيلك مجاني) لكن هي خدمة شهرية قيمتها ٢٩.٩٩ ريال مع تجديد تلقائي 😂 تواصلت معهم يرجعون المبلغ، قامو يسهبلون رفعت فيهم بلاغ بوزارة التجارة ورجعو المبلغ,1,2026-03-09 00:00:00,Noon,ecommerce,play_store,"[""app_experience"", ""service""]","{""app_experience"": ""negative"", ""service"": ""negative""}"
518,طلبت بروست من نفس المطعم مو توصيل وبعد فتح البوكس كان الدجاج بارد وله يمكن اكثر من ساعتين البروست لازم يكون فوري مو يجهز ويبقق بالساعات صراحة لا انصح فيه,5,قبل شهر,مطاعم أبو عمار السوري المهندسين,مطعم مأكولات سورية,google_maps,"[""food""]","{""food"": ""negative""}"
6883,لقد طلبت مشوار بمبلغ 16 ريال سعودي وعند الوصول طلب السائق 20.70 مع الاسف لايوجد مصداقيه ولاانصح بهذا التطبيق مع العلم اني استخدمه مايقارب 8 سنوات وهذه هي نهائة الثقه بأوبر سنحول على كريم,1,2026-03-12 00:00:00,Uber,transport,play_store,"[""price"", ""service"", ""app_experience""]","{""price"": ""negative"", ""service"": ""negative"", ""app_experience"": ""negative""}"
3400,طعم و سعر حلوين نظافه مش قد كده,3,تاريخ التعديل: قبل سنة,مطعم وكبابجى الأمانة,مطعم مأكولات مشوية,google_maps,"[""food"", ""price"", ""cleanliness""]","{""food"": ""positive"", ""price"": ""positive"", ""cleanliness"": ""negative""}"
