review_id,review_text,star_rating,date,business_name,business_category,platform
3821,دكتور هدى شاطرة جدا وجميلة والمكان كويس ونضافة حلوة والمعاملة كويسة,5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3822,The doctor is very skilled and has good experience,5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3823,احلي عياده تجميل واحلي دكتوره هدي بجد والمكان تحفه والدكاترة لذاذ جدا بجد,5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3824,"أجمل مكان ليزر بجد ريسيبشن فى قمة الذوق والرقى ودكتور نورهان بجد بجد فوق الممتازة
شكرا ليكم جدا على حسن إستقبالكم ومعاملتكم",5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3825,very clean center & well organized with Proffesional staff,5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3826,Perfect clinic,5,قبل شهر,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3827,المكان كويس جدا وانا بحبه والناس ذوق ودكتور الاء شاطرة جدا,5,قبل شهرين,Cairo Cosmo Center,عيادة جراحة التجميل,google_maps
3828,افضل حمام محشي تاكلو في مصر,5,تاريخ التعديل: قبل أسبوع,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3830,مشويات جميلة,5,تاريخ التعديل: قبل 3 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3832,اكل مميز.. وخدمة متميزة.,5,قبل 5 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3834,مطعم جيد اول اجربه المشويات جيدا جدا,5,قبل 5 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3836,"This place doesnt only have the best food ive tried in cairo, but also the employees and the owner are the sweetest people ive met in my life.",5,قبل 6 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3838,مشويات لذيذة وأسعار طيبة في متناول الجميع,5,قبل 7 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3839,جيد,3,قبل 7 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3842,احلي مكان مشويات في المنيل,5,قبل 8 أشهر,محسن للمشويات,مطعم مأكولات مشوية,google_maps
3845,"Excellent service as always, great team and Kimi once again fixed my hair, so grateful 🙏🏽",5,قبل شهر,Toi,صالون تجميل,google_maps
3846,صبغت شعري كتير حلو والخدمة ممتازة جدا,5,قبل شهر,Toi,صالون تجميل,google_maps
3847,"The most amazing experience in hair salon, friendly and professional staff. Artist kimi!",5,قبل شهر,Toi,صالون تجميل,google_maps
3849,من اجمل الصالونات في القاهرة وموقعهم ممتاز ، خدمتهم سريعة وشغلهم ممتاز .,5,قبل شهر,Toi,صالون تجميل,google_maps
3850,Fantastic and an exceptional results Kim surprised me with an amazing performance so calm so professional good listening for my needs and great performance so professional,5,قبل شهرين,Toi,صالون تجميل,google_maps
3851,Goood,5,تاريخ التعديل: قبل شهرين,Toi,صالون تجميل,google_maps
3852,I had the roots done by Bob. Good colour. Very satisfied.,5,قبل شهرين,Toi,صالون تجميل,google_maps
3854,"جيت لزينه توصية مخصوص لصبغة الشعر
وطلعت تحفه 👍🏻👍🏻👍🏻👍🏻 فرع الزمالك
تسلم ايدينها شغلها جميل",5,قبل شهرين,Toi,صالون تجميل,google_maps
3855,تعامل جدا رائع من قبل موظفين الاستقبال والكوافير نونو شغله ممتاز,5,قبل شهرين,Toi,صالون تجميل,google_maps
3856,I also dyed my hair and i’m so happy el hmdl,5,قبل شهرين,Toi,صالون تجميل,google_maps
3857,The best salon 😍😍😍😍,5,قبل شهرين,Toi,صالون تجميل,google_maps
3858,Zeina in Zamalek branch made our new year eve very special 💓💓 now I can enter the new year with a fresh haircut. The best 💯,5,قبل شهرين,Toi,صالون تجميل,google_maps
3859,Best hair dresser in town,5,قبل شهرين,Toi,صالون تجميل,google_maps
3860,Very helpful and fast service,5,قبل شهرين,Toi,صالون تجميل,google_maps
3861,"Best service hair die with kimi i always come to him from the airport, also hair extensions and blowdry",5,قبل شهرين,Toi,صالون تجميل,google_maps
3862,"Amazing salon with such a great vibe and professional team.
Highly recommend trying it and booking with Abanoub and Daniel zamalek branch.
For haircuts, Joe is simply the best
Highly skilled and always gets it right.",5,قبل شهرين,Toi,صالون تجميل,google_maps
3863,Amazing experience. I feel like a movie star!,5,قبل شهرين,Toi,صالون تجميل,google_maps
3864,Very good service and stuff,5,قبل شهرين,Toi,صالون تجميل,google_maps
3865,متعاونة وترحب بطلاب الامتياز,5,قبل 13 ساعة,مستشفى باب الشعرية,مستشفى,google_maps
3866,اهتمام ورعاية صحية جيدة,4,قبل 3 أسابيع,مستشفى باب الشعرية,مستشفى,google_maps
3867,خدمه متوسطه,3,قبل شهر,مستشفى باب الشعرية,مستشفى,google_maps
3868,مستشفى لا تساعد فى الشفاء بل تحجز لك تذكرة الى الاخرة والمكان مليئ بالعدوى والدماء والحقن المتناثرة فى الارض . من الاخر مفيش صحة فى كل مستشفيات مصر الحكومية او الجامعية,1,قبل شهرين,مستشفى باب الشعرية,مستشفى,google_maps
3873,سلام عليكم مستشفي عندهم برود اوي مريض تعبان مفروض يعلقون دم محاليل برود غير طبيعي و اهمال,1,قبل 6 أشهر,مستشفى باب الشعرية,مستشفى,google_maps
3874,مستشفى حكومي ممتازة فى الخدمات العامة,5,قبل 7 أشهر,مستشفى باب الشعرية,مستشفى,google_maps
3876,"I love how every element on the plate screams quality ❤️I recommend 100% worth the price.
If you don’t  like overly seasoned food and If you appreciate the food quality this and the authentic Italian taste then I would recommend visiting this place ❤️",5,قبل أسبوعين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3877,Pricy but yummy food,4,قبل 3 أسابيع,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3878,"Strano da dire ma si mangia Strepitosa ente bene, meglio che in numerosi ristoranti d livello italiani, chef egiziano pazzesco, il tutto in un luogo veramente magico",5,قبل شهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3879,"Very spcial place
Staff gomal gdnnnn
Spcially Mohamed 🫶🫶",5,قبل شهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3880,Over priced for average Italian food. Nothing creative,3,قبل شهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3881,Best Italian food ever,5,قبل شهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3882,"I honestly couldn’t have chosen a better place to host my gathering 🤍

From the moment we arrived, everything was just perfect!

A very special thank you to Mr. Mohamed Sobhy, who went above and beyond to make the whole experience smooth, comfortable, and truly enjoyable for everyone. The team was incredibly friendly, professional, and welcoming. They made us feel at home.

And the food… absolutely amazing! The pasta, pizza, and of course the affogato were outstanding, every bite was a delight and warm.
I can’t recommend this restaurant enough. Whenever you are looking for a great experience, this place delivers on every level. A perfect experience from start to finish 🇮🇹✨",5,قبل شهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3883,The best Italy 🇮🇹 food in cairo🫠🫠🫠,5,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3886,"Definitely worth a try, fresh, well made, exactly how you'de imagine it.",5,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3887,"The comparison is a bit unfair as my experience in Dai Pescatori Dahab is way different and marvelous , the place offers quality and freshness but is not compared to Dahab’s branch whatsoever..
However it is still one of the best Italian cuisine spots in Cairo and suitable for a calm unique evening ❤️",4,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3888,"I saw that other reviews rated Dai Pescatori as either absolutely stellar or completely abysmal, so I really didn't know what to expect. Turns out, it was lovely! The music was Mexican and the art was a mix of Egyptian/Sufi mysticism, but the food was 100% Italian. The space was calm, clean, the servers seemed like naturally happy people, and the food was amazing. I highly recommend the lasagna! We'll be back for sure and try the desserts as well.

I do want to address the cost complaint that many seem to have, though. It's true that the dishes were probably the most expensive I've seen, particularly considering the portions. If they go any higher, it likely won't be worth it as a customer. However, I always try to consider operational costs. You cannot realistically compare a restaurant located in Sarayat to have the same prices as somewhere in, say, Hadayek; the rent (and space) for the building, the quality of staff (who I hope are getting paid a living wage), the quality of ingredients, maintenance, the education and skill of the chef and kitchen staff, etc...they're just not the same. When you go out to eat, you're paying for the location, convenience, experience, hygiene, and (God-willing) good food. Put simply, you get what you pay for. Enjoy!",5,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3890,الطعام جميل البيتزا أحلى بس السعر أغلى ما مر علي من جيت مصر....التعامل ممتاز جدا...شباب مؤدبين,4,قبل شهرين,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3891,من افضل المطاعم في القاهرة ، تجربة ايطالية بامتياز ووجهة لمحبي النكهات الحقيقية، انصح فيه وبشدة,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3892,authentic italian home made pasta❤️,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3893,Amazing food and service,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3894,The resturant is very calm and has a relaxing vibe. It’s perfect for dates and couples as jt’s quiet. The food is delicious and very authentic. The pizza was especially amazing! It’s a bit expensive but totally worth the experience! Highly recommend,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3895,Love this place! Both in Dahab and Maadi. Amazing food quality and great service.,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3896,The food was really good and tasty and the service also was great especial thanks to Mohamed sobhi,5,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3897,"Really very bad experience the pizza is same like cheap pizza and not italian at all .
Also the tiramisu is very small and not tasty at all really it is very bad experience and very expensive compared to the quality of food .
Sure will not come again.
Update after your silly comment :
Please save my comment to return back to this after your empty restaurant closes 😂",1,قبل 3 أشهر,مطعم داي بسكاتوري المعادي,مطعم مأكولات إيطالية,google_maps
3898,"جيد
الكفته مقبوله
وفيه نسبه ضوضاء
و الخدمه مش احسن حاجه",2,قبل شهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3900,"Friendly staff and excellent kebab&kofta.
مشاوي ممتازة ومعاملة طيبة.",5,قبل شهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3901,الطرب عنده جميل جداااا واسعاره مناسبه والخدمه ناس محترمه,5,قبل شهرين,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3903,كويس,5,قبل 3 أشهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3904,Dans une région in populaire,3,قبل 5 أشهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3905,جيد,4,قبل 7 أشهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3906,اكله حلوه انا زبون عنده من زمن,4,قبل 8 أشهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3907,حلو,5,قبل 8 أشهر,كبابجى صلى على النبى,مطعم مأكولات مشوية,google_maps
3908,"مطعم ممتاز وخدمة مميرزة وتعامل رائع
أنصح به",5,قبل 11 شهرًا,مطعم فرح,مطعم أطباق اللحوم,google_maps
3910,جيد,5,قبل سنة,مطعم فرح,مطعم أطباق اللحوم,google_maps
3914,اكل لذيذ ونظيف,4,قبل سنتين,مطعم فرح,مطعم أطباق اللحوم,google_maps
3916,The best fatah shawerma in the world... I've been eating it for 15 years and the quality and taste is still the same,5,قبل سنتين,مطعم فرح,مطعم أطباق اللحوم,google_maps
3917,"Unfortunately, my experience at the restaurant was disappointing. The prices are quite high compared to the level of service. I expected a much better experience for the price.",1,قبل 15 ساعة,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3919,Customer service is not good as thier food,1,قبل أسبوع,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3920,رائع,5,قبل أسبوعين,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3921,المكان جميل جدا. الخدمة أكثر من ممتازة. الطعام ولا أروع. تجربة تحفة. تستحق التكرار أكثر من مرة,5,قبل شهر,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3923,"I enjoyed every dish I ordered, with fresh, delicious, juicy meat, rice, and everything else was truly excellent. Many thanks to Mahmoud for the service, as well as Alaa.👍👌💕",5,قبل شهر,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3924,الاكل لذيذ والمكان حلو,5,قبل شهر,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3925,"Amazing Egyptian food.
The place is nice and clean.
Food is amazing.
Service is top.
Enjoy it.",5,قبل شهر,درويش الكبابجي التجمع الخامس,مطعم,google_maps
3927,انا كنت طالب اوردر قعد سعتين وفي الاخر موصلش والكول سينتر بيتعامل باسلوب وحش جدا وحقيقي انا ندمان اني فضلت مستني اكل لمده سعتين وفي الاخر موصلش ولاغيت الاوردر عشان الاسلوب بتاعكم الاكل حلو اه جميل لكن المعامله وحشه جدا ودي اخر مره اطلب من عندكم حقيقي كنت بطلب من ٢٠١٧ بس خلاص شكرا جدا,1,قبل شهر,انديامو,مطعم بيتزا,google_maps
3928,Best pizza in town!,5,قبل شهرين,انديامو,مطعم بيتزا,google_maps
3929,اكل كويس بيجددووالمكان القديم فالاعده مش احسن حاجه,5,قبل شهرين,انديامو,مطعم بيتزا,google_maps
3930,يا ولاد اللعيبة,5,قبل 3 أشهر,انديامو,مطعم بيتزا,google_maps
3931,مكان تحفه و جميل جدا و الناس محترمه في التعامل,5,قبل 3 أشهر,انديامو,مطعم بيتزا,google_maps
3933,ممتاز,5,قبل 4 أشهر,انديامو,مطعم بيتزا,google_maps
3935,"جربته من ترشيح حد
وبصراحه هو مميز جدا جدا في الفطاير
الحلوه و الحادقه
مجربتش بصراحه باقي المنيو
بس المكان بس محتاج يبقي اوسع و يتنظم شويه عن كده",5,قبل 5 أشهر,انديامو,مطعم بيتزا,google_maps
3936,Best fetera ever,5,قبل 5 أشهر,انديامو,مطعم بيتزا,google_maps
3937,انصح الجميع في تجربته,5,قبل 5 أشهر,انديامو,مطعم بيتزا,google_maps
3938,Excellent food,5,قبل 5 أشهر,انديامو,مطعم بيتزا,google_maps
3941,"الاكل اكتر من رائع  و الخدمة ممتازة و جربته اكتر من مرة في اكتر من حاجة و اخرهم الباستا كانت جامدة جدا و ثابت على المستوى جدا و اول مكان بفكر اطلب منه اكل من بره
استمروا",5,قبل 8 أشهر,انديامو,مطعم بيتزا,google_maps
3942,دكتور فادي رياض اعظم دكتور تعاملت معاه بجد قوي,5,قبل 5 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3945,دكتور ممتاز و يهتم بالمرضي ويحترم مواعيده ودقيق في عمله,5,قبل 5 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3947,افتح عندنا في الصعيد يا  دكتوووووووور 😀😀,5,قبل 6 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3949,تسلم و الله يا د فادي تعبتك معايا,5,قبل 6 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3950,we are blessed by having Dr Fady as our dentist 🙏,5,قبل 6 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3952,خلعت ضرس العقل والالم كان بسيط جدا حقيقي ...دكتور ممتاز جدا ❤️❤️,5,قبل 7 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3955,"محستش بحاجه خالص و انا بخلع ضرس العقل
كل حاجه كويسه و نضيفه
انا كنت اصلا مرعوب و الدكتور خلعه في ثواني",5,قبل 9 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3958,All is good doctor was a professional work,5,قبل 10 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps
3960,excellent service and really accommodating staff. Dr Fady Is always avaible and the clinic is in an excellent location. I recommend you to come by and check out this doctor. My personal favorite Doctor Fady Riad.,5,قبل 11 شهرًا,دكتور فادى رياض,عِيادة أسنان,google_maps
3964,"دكتور فادي من اجمل الشخصيات التعاملت معاها
وشاطر جدا",5,قبل سنة,دكتور فادى رياض,عِيادة أسنان,google_maps
3965,"I’ve been visiting Dr. Fady for 10 years, and I can honestly say that the experience has always been outstanding. From the moment you walk in, the office is welcoming, and the staff is incredibly friendly. Dr. Fady is professional, thorough, and always takes the time to explain procedures and options in detail, making me feel at ease every time.

I’ve had everything from routine cleanings to more complex treatments, and I’ve always been impressed with the quality of care and attention to detail. The team uses the latest technology, which makes a big difference in both comfort and the precision of their work.

I never feel rushed, and Dr. Fady truly listens to any concerns or questions I have. It’s clear that they genuinely care about their patients and their dental health. Highly recommend to anyone looking for a reliable and compassionate dentist!",5,قبل سنة,دكتور فادى رياض,عِيادة أسنان,google_maps
3967,بجد ناس محترمه و شغلهم متميز و شكرا لدكتور فادي و الاطباء اللي معاه كلهم,5,قبل سنة,دكتور فادى رياض,عِيادة أسنان,google_maps
3969,جيد جدا,5,قبل 9 أشهر,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3970,مكان هادي ونظيف,5,قبل سنة,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3971,رائع,5,قبل سنة,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3972,تسلم ايديهم,5,قبل سنة,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3973,احلى كريب بانيه و استربس حار,5,قبل سنتين,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3975,Bad quality and not testy,2,تاريخ التعديل: قبل سنتين,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3976,تم,5,قبل سنتين,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3977,تجربة جيدة ومفيدة,5,قبل سنتين,بيتزا الشيف المبتديان,مطعم بيتزا,google_maps
3978,"Tolle zentrale Lage direkt am Nil mit herrlichstem Blick zum Nil, über die Stadr bis hin zu den mächtigen Pyramiden auf dem Plateau von Gize. Sehr empfehlenswert. Frühstück übersichtlich, aber dafür frisch und lecker. Sehr zugewandtes freundliches Personal. Uns wurde ein unentgeldlich Ugrade angevoten. Wir waren sehr zufrieden. Waren bereits 3 mal zu Gast hier im Hotel.",5,قبل 3 أيام,Nile View Inn,فندق,google_maps
3979,Çalışanlar Güler yüzlü ve samimi otel temiz genel olarak herkese tavsiye edilir,5,قبل أسبوع,Nile View Inn,فندق,google_maps
3980,"Herrie van partyboten, straat verkeer en oproepen tot gebed is zelfs op 38e etage goed hoorbaar, tot diep in de nacht. De smog is goed zichtbaar en de airco is niet te gebruiken door de stank. De wifi is er nauwelijks op de kamer. Soms zie je de pyramides en soms zelfs de overkant van de Nijl niet. De service is zeer goed. Onderhoud pand zeer matig. Ontbijt op kamer is royaal, heet en van goede kwaliteit. Omgeving is matig, behalve de view. Restaurants in de buurt zijn matig.",3,قبل 3 أسابيع,Nile View Inn,فندق,google_maps
3981,"Oda güzel ve temizdi. Kahvaltısı harikaydı. Ama dış çok başarılı değildi. Temizlik , personel ilgisi gayet iyiydi. Manzara çok güzeldi.",5,قبل شهر,Nile View Inn,فندق,google_maps
3982,"38ste verdieping, prachtig uitzicht inclusief op de piramides. Goede service, ontbijt op het balkon. Vriendelijke staf. Alles redelijk schoon en netjes.",4,قبل شهر,Nile View Inn,فندق,google_maps
3985,فندق متميز   الموقع ممتاز  وتعامل الموظفين قمة في الأدب  الغرف نظيفة ومتوفر فيها كل شيء,5,قبل شهر,Nile View Inn,فندق,google_maps
3986,"انا سعودي
الغرفة اللي اخذتها صغيرة مره بس نظيفة
الاستقبال الدور الاول فنانين ومحترمين ومحترفين
الفطور خورافي توقعت وصخ
الامان منتاز
فيه 39 دور
الانترنت في دور 38 ضعيف بس يمشي الحال
السعر بالنسبة للغرفة مناسب
حولك ماك و كنتاكي وبرجر كنج
اطلاله على النيل
فيه مكيف وسخانة
الفيش ثلاثي",3,قبل شهرين,Nile View Inn,فندق,google_maps
3987,"شكرا لإدارة الفندق على النظافة الممتازة للغرفة والحمام، وعلى طعام الإفطار الجيد.
كما أشكر موظفة الاستقبال نانسي على حسن التعامل والخدمات المميزة التي قدمتها لي خلال الإقامة.
تجربة رائعة
محمد العودي",5,قبل شهرين,Nile View Inn,فندق,google_maps
3988,"Rooms were quite nice, especially for the price. Loved the black out curtains (great for getting over jet lag). Would love to visit again",5,قبل شهرين,Nile View Inn,فندق,google_maps
3989,الفندق مهتم في النظافة وايضا الاستقبال كان جدا راقي من الجميع وخصوصاً الاستاذ كرم ابو مروان,5,قبل شهرين,Nile View Inn,فندق,google_maps
3990,اطلالة ممتازة وطقم المشرفين والمنظفين ممتاز تعامل ممتاز,5,قبل شهرين,Nile View Inn,فندق,google_maps
3991,صراحه الموقع جميل جدآ ع النيل واطلاله اروعه وحاب اشكر الاستاذه /والاستاذ/ نانسي و محمود على حسن الاستقبال الجميل جدا وحسن المعامله والذوق راح اكرر الزياره مره ثانيه اكيد 🥰,5,قبل 3 أشهر,Nile View Inn,فندق,google_maps
3992,"فندق نظيف العاملين جدا محترمين طاقم الرسبشن خلوقين الاستاذ محمود ونانسي وعلياء قمة في الاخلاق "" والجميلة خُلق واخلاق دعاء متعاونه واي شي تطلبه تحاول تلبيه بصراحة باذن الله اكرر تجربتي معاهم شكرا ادارة وموظفي فندق نايل فيو إن 🥰",4,قبل 3 أشهر,Nile View Inn,فندق,google_maps
3993,"Una de los mejores experiencia en en el corazón del Cairo, el Hotel es súper lujo, los trabajadores y la recepcionista son muy amables y te ayudan por cualquier cosa las habitaciones son súper limpias en total lo hemos pasado genial",5,قبل 4 أشهر,Nile View Inn,فندق,google_maps
3994,"Fantastisk utsikt från hotellrummet över Kairo, på en klar dag kunde man se pyramiderna. Personalen var vänlig och hjälpsam med allt vi behövde. Receptionisten var tillgänglig dygnet runt och gav tips om vad man kan göra i Kairo. Rummen var fina och rena. Vi gillade det så mycket att vi till och med förlängde vår vistelse med fyra dagar. Fantastiskt hotell!",5,قبل 4 أشهر,Nile View Inn,فندق,google_maps
3995,يجمع كل طلباتك في سقف واحد,5,قبل شهر,جولدن مان هاوس,متجر ملابس,google_maps
3997,العمال بتتخانق مع بعض علي كلام الجيست اللي راحوا,1,قبل 3 أشهر,جولدن مان هاوس,متجر ملابس,google_maps
3999,ممكن ممتاز وهادي والناس بتشتغل فيه قمة في الذوق والتعاون,5,قبل 7 أشهر,جولدن مان هاوس,متجر ملابس,google_maps
4000,مكان رائع ل شراء البدل و الملابس و الكاجوال,5,قبل 7 أشهر,جولدن مان هاوس,متجر ملابس,google_maps
4002,لو سمحتوا فى بالطو طويل او هاف برجاء الرد,5,قبل 10 أشهر,جولدن مان هاوس,متجر ملابس,google_maps
4004,"Had a great experience at Hashems Dental Clinic . The dentist and staff were very professional and friendly. The scaling procedure was thorough and painless. The clinic was clean and comfortable, which made me feel at ease throughout the treatment. Thank you for providing such excellent service! I’ll definitely return for follow-up treatments.",5,تاريخ التعديل: قبل 5 أيام,Hashems Dental Clinic,عِيادة أسنان,google_maps
4005,warm hospitability and great service👍🏻,5,قبل 5 أيام,Hashems Dental Clinic,عِيادة أسنان,google_maps
4006,خدمه ممتازه جدا، الف شكر دكتور هاشم,5,قبل 3 أسابيع,Hashems Dental Clinic,عِيادة أسنان,google_maps
4007,The treatment was good👍🏻,5,قبل 3 أسابيع,Hashems Dental Clinic,عِيادة أسنان,google_maps
4008,"Thank you so much, doctor. I’m really grateful for your work. You’re excellent at what you do.🥹❤️",5,قبل 3 أسابيع,Hashems Dental Clinic,عِيادة أسنان,google_maps
4010,"Good environment, skillfull doctor and very kind workers.",5,تاريخ التعديل: قبل 3 أسابيع,Hashems Dental Clinic,عِيادة أسنان,google_maps
4011,"Great dental clinic with a very clean and comfortable environment, Everything feels professional and well maintained.",5,قبل 3 أسابيع,Hashems Dental Clinic,عِيادة أسنان,google_maps
4012,Good but a little expensive the doctor and nurse did a great job removing my wisdom teeth and friendly too,5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4013,best dental clinic in nasr city,5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4014,"Great hospitality, good equipment and best doctor!",5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4015,The clinic was very comfortable and the doctor and nurses are very friendly. This was my first experience being a patient here but I already love it. I feel no pain during the treatment 💪🏻💪🏻,5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4016,"The dentist was very thorough and reassuring. I was worried about my teeth and gums, but everything was carefully checked and clearly explained. The scaling and occlusal adjustment were done gently and professionally. The clinic was clean, and the staff were polite. Overall, a good and comforting experience.",5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4017,"J’avais une forte douleur à une dent de sagesse, je les ai contacté le soir et ils m’ont donné rendez vous dès le lendemain matin, le dentiste m’a extrait ma dent de sagesse en 10minutes, les prix sont raisonnables, le médecin hyper gentil et a l’écoute, réactivité et propreté au rendez vous.
Je recommande",5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4018,"I had a very unfortunate experience with another clinic, the situation was extremely urgent, since I didn’t live in Cairo and needed immediate assistance with having a crown on an implant, only one day before my flight. I contacted Dr. Hashems clinic and the response was almost immediate! He took me in right away, and started working on a plan to resolve the issue. Dr. Hashem and his team were very kind, knowledgeable, helpful, understanding, and friendly! And they were able to get that crown installed in less than two hours!
Can’t recommend this place enough to everyone! And it will be my future destination for any dental work in Cairo going forward! Big thank you to you Dr. and to your team ☺️",5,تاريخ التعديل: قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4019,"Dr hashem is really friendly with malaysian, thats why we malaysian love this clinic",5,قبل شهر,Hashems Dental Clinic,عِيادة أسنان,google_maps
4020,معامله وحشه و حاجاتهم غاليه عن الباقي و اداره فاشله و ناس شغالين في قمه قله الذوق,1,قبل شهر,سوبرماركت الخليل,سوبرماركت,google_maps
4021,جيد,3,قبل شهرين,سوبرماركت الخليل,سوبرماركت,google_maps
4022,سوبر ماركت مهزق و ادارته فاشله زي اللي بياخد الطلبات بالظبط و اللي بيرد ع التليفون قليل الذوق و مبيفهمش,1,قبل 8 أشهر,سوبرماركت الخليل,سوبرماركت,google_maps
4024,مفيش أي احترافية في التعامل واحد من الي شاغلين بيتبلى عليا اني خد حاجه من غير ما ادفع تمنها و وقفني بعد ما طلعت من الماركت بشوية علم وسخه,1,قبل سنة,سوبرماركت الخليل,سوبرماركت,google_maps
4026,ماركت جيد ومتنوع الاصناف جدا و الناس زوق جدا,4,قبل سنتين,سوبرماركت الخليل,سوبرماركت,google_maps
4027,ممتازين,4,قبل سنتين,سوبرماركت الخليل,سوبرماركت,google_maps
4028,ممتاز,5,قبل سنتين,سوبرماركت الخليل,سوبرماركت,google_maps
4029,ممتاز,5,تاريخ التعديل: قبل أسبوعين,فول زمان,مطعم فلافل,google_maps
4031,ممتاز 👌,5,قبل شهرين,فول زمان,مطعم فلافل,google_maps
4032,"الفول مميز وخاصة الإسكندراني رائع
الطعمية جيدة
الباذنجان المخلل ممتاز
الناس محترمين وخدومين
خدمة التوصيل سريعة
ومتاح من خلال تطبيق طلبات
المكان بسيط و مساحة معقولة للجلوس
السعر أعلى من المتوسط",4,قبل 3 أشهر,فول زمان,مطعم فلافل,google_maps
4033,جمييييبل,5,قبل 4 أشهر,فول زمان,مطعم فلافل,google_maps
4034,Super tasty,5,قبل 7 أشهر,فول زمان,مطعم فلافل,google_maps
4036,Need improvements,3,قبل شهرين,سوبر ماركت القدس,متجر بقالة,google_maps
